Year,P_ID,Scheme_Typ,Scheme,Plantation_Area_Ha,Mode,Mode_Name,Locality,Type_of_PI,Type_of_Su,Beat,District,Subdivision,Range,User_Name,Designatio,Type_of_Pl
2023-24,BGF 2023 6,Single,SCATFORM,15.1865,JFMC,Taj,Takma GP,ANR,Block,Manpathar,South Tripura,Bagafa,Bagafa,"BO,Manpathar",Beat Officer,
2023-24,BGF 2023 7,Single,SCATFORM,5.44294,JFMC,Takma,Takma GP,ANR,Block,Manpathar,South Tripura,Bagafa,Bagafa,"BO,Manpathar",Beat Officer,
2023-24,BGF 2023 8,Single,SCATFORM,10.9131,JFMC,Patichari,Patichari,ANR,Block,Patichari,South Tripura,Bagafa,Bagafa,"BO,Patichari",Beat Officer,
2023-24,BGF 2023 9,Single,SCATFORM,30.8826,JFMC,Laxmicherra,Laxmicherra VC,ANR,Block,Laxmicherra,South Tripura,Bagafa,Bagafa,"BO,Laxmicherra",Beat Officer,
2023-24,BGF 2023 10,Single,SCATFORM,9.90284,JFMC,Kamihumkrai,Debipur VC,ANR,Block,Devipur,South Tripura,Bagafa,Bagafa,"BO, Devipur",Beat Officer,
2023-24,BGF 2023 11,Single,SCATFORM,4.48971,JFMC,Pratiroy,Madhya Kthalia VC,Others,Block,Devipur,South Tripura,Bagafa,Bagafa,"BO, Devipur",Beat Officer,
2023-24,BGF 2023 12,Single,SCATFORM,0.586397,JFMC,Pratiroy,Madhya Kthalia VC,Others,Block,Devipur,South Tripura,Bagafa,Bagafa,"BO, Devipur",Beat Officer,
2023-24,BGF 2023 13,Single,SCATFORM,3.9249,JFMC,Swrangdi,Gardhang GP,TPM,Block,Santirbazar,South Tripura,Bagafa,Bagafa,"BO, Santirbazar",Beat Officer,
2023-24,BGF 2023 14,Single,SCATFORM,11.8437,JFMC,Swrangdi,Gardhang GP,TPM,Block,Santirbazar,South Tripura,Bagafa,Bagafa,"BO, Santirbazar",Beat Officer,
2023-24,BGF 2023 15,Single,SCATFORM,5.29373,JFMC,Pratiroy,Madhya Kthalia VC,TPM,Block,Devipur,South Tripura,Bagafa,Bagafa,"BO, Devipur",Beat Officer,
2023-24,BGF 2023 16,Single,SCATFORM,10.4753,JFMC,Twichoma,West Kathalia GP,ANR,Block,Bagafa,South Tripura,Bagafa,Bagafa,"BO,Bagafa",Beat Officer,
2023-24,BGF 2023 17,Single,SCATFORM,20.3858,JFMC,Pariborton,Laugangsom VC,ANR,Block,Bagafa,South Tripura,Bagafa,Bagafa,"BO,Bagafa",Beat Officer,
2023-24,BGF 2023 18,Single,SCATFORM,19.9575,JFMC,Agragati,Bagafa VC,ANR,Block,Bagafa,South Tripura,Bagafa,Bagafa,"BO,Bagafa",Beat Officer,
2023-24,BGF 2023 19,Single,SCATFORM,5.55115,JFMC,Agragati,Bagafa VC,Others,Block,Bagafa,South Tripura,Bagafa,Bagafa,"Bo, Bagafa",Beat Officer,
2023-24,BGF 2023 20,Single,SCATFORM,17.3028,JFMC,Raikalam,Laxmicherra VC,ANR,Block,Bagafa,South Tripura,Bagafa,Bagafa,"BO, Bagafa",Beat Officer,
2023-24,BGF 2023 21,Single,SCATFORM,4.53952,JFMC,Raikalam,Laxmicherra VC,ANR,Block,Bagafa,South Tripura,Bagafa,Bagafa,"BO, Bagafa",Beat Officer,
2023-24,BGF 2023 23,Single,SCATFORM,8.05507,JFMC,Raikalam,Laxmicherra VC,ANR,Block,Bagafa,South Tripura,Bagafa,Bagafa,"BO, Bagafa",Beat Officer,
2023-24,BGF 2023 24,Single,SCATFORM,24.0511,JFMC,Pohar,Tuiroma Kowaifung VC,ANR,Block,Srikantabari,South Tripura,Bagafa,Kakulia,"BO, Srikantabari",Beat Officer,
2023-24,BGF 2023 25,Single,SCATFORM,6.68173,JFMC,Pohar,Tuiroma Kowaifung VC,ANR,Block,Srikantabari,South Tripura,Bagafa,Kakulia,"BO, Srikantabari",Beat Officer,
2023-24,BGF 2023 28,Single,SCATFORM,3.46004,JFMC,Hakchal,Tuiroma Kowaifung VC,ANR,Block,Srikantabari,South Tripura,Bagafa,Kakulia,"BO, Srikantabari",Beat Officer,
2023-24,BGF 2023 29,Single,SCATFORM,22.2889,JFMC,Hakchal,Tuiroma Kowaifung VC,ANR,Block,Srikantabari,South Tripura,Bagafa,Kakulia,"BO, Srikantabari",Beat Officer,
2023-24,BGF 2023 30,Single,SCATFORM,6.53252,JFMC,Hakchal,Tuiroma Kowaifung VC,ANR,Block,Srikantabari,South Tripura,Bagafa,Kakulia,"BO, Srikantabari",Beat Officer,
2023-24,BGF 2023 31,Single,SCATFORM,27.6604,JFMC,Hakchal,Tuiroma Kowaifung VC,ANR,Block,Srikantabari,South Tripura,Bagafa,Kakulia,"BO, Srikantabari",Beat Officer,
2023-24,BGF 2023 32,Single,SCATFORM,7.68948,JFMC,Hakchal,Tuiroma Kowaifung VC,ANR,Block,Srikantabari,South Tripura,Bagafa,Kakulia,"BO, Srikantabari",Beat Officer,
2023-24,BGF 2023 33,Single,SCATFORM,1.79089,JFMC,Hakchal,Tuiroma Kowaifung VC,ANR,Block,Srikantabari,South Tripura,Bagafa,Kakulia,"BO, Srikantabari",Beat Officer,
2023-24,BGF 2023 34,Single,SCATFORM,30.4947,JFMC,Hakchal,Tuiroma Kowaifung VC,ANR,Block,Srikantabari,South Tripura,Bagafa,Kakulia,"BO, Srikantabari",Beat Officer,
2023-24,BGF 2023 35,Single,SCATFORM,14.9967,JFMC,Kathalai,Kalshimukh VC,ANR,Block,Muhuripur,South Tripura,Bagafa,Kakulia,"BO, Muhuripur",Beat Officer,
2023-24,BGF 2023 36,Single,SCATFORM,20.0991,JFMC,Twisawatalok,Kalshi VC,ANR,Block,Kalashi,South Tripura,Bagafa,Kakulia,"BO, Kalashi",Beat Officer,
2023-24,BGF 2023 37,Single,SCATFORM,5.03184,JFMC,South Hichachara,South Hichachara VC,ANR,Block,Abhanga,South Tripura,Bagafa,Kakulia,"BO, Abhanga",Beat Officer,
2023-24,BGF 2023 38,Single,SCATFORM,15.0477,JFMC,Khakaham,Manirambari VC,ANR,Block,Manirambari,South Tripura,Bagafa,Kakulia,"BO, Manirambari",Beat Officer,
2023-24,BGF 2023 39,Single,SCATFORM,6.10895,JFMC,Khorangbaksha,Manirambari VC,ANR,Block,Manirambari,South Tripura,Bagafa,Kakulia,"BO, Manirambari",Beat Officer,
2023-24,BGF 2023 40,Single,SCATFORM,4.46085,JFMC,Khorangbaksha,Manirambari VC,ANR,Block,Manirambari,South Tripura,Bagafa,Kakulia,"BO, Manirambari",Beat Officer,
2023-24,BGF 2023 41,Single,SCATFORM,4.58398,JFMC,Khorangbaksha,Manirambari VC,ANR,Block,Manirambari,South Tripura,Bagafa,Kakulia,"BO, Manirambari",Beat Officer,
2023-24,BGF 2023 42,Single,SCATFORM,3.04506,JFMC,Thangsha,Manirambari VC,ANR,Block,Manirambari,South Tripura,Bagafa,Kakulia,"BO, Manirambari",Beat Officer,
2023-24,BGF 2023 43,Single,SCATFORM,19.5301,JFMC,Khunati,Kalshimukh VC,ANR,Block,Kakulia,South Tripura,Bagafa,Kakulia,"BO, Kakulia",Beat Officer,
2023-24,BGF 2023 44,Single,SCATFORM,9.51517,JFMC,Khunati,Kalshimukh VC,ANR,Block,Kakulia,South Tripura,Bagafa,Kakulia,"BO, Kakulia",Beat Officer,
2023-24,BGF 2023 45,Single,SCATFORM,6.02892,JFMC,Khunati,Kalshimukh VC,ANR,Block,Kakulia,South Tripura,Bagafa,Kakulia,"BO, Kakulia",Beat Officer,
2023-24,BGF 2023 46,Single,SCATFORM,7.05646,JFMC,Sakyamuni,Kalshimukh VC,ANR,Block,Kakulia,South Tripura,Bagafa,Kakulia,"BO, Kakulia",Beat Officer,
2023-24,BGF 2023 47,Single,SCATFORM,14.6541,JFMC,Pohar,Tuiroma Kowaifung VC,ANR,Block,Srikantabari,South Tripura,Bagafa,Kakulia,"BO,Srikantabari",Beat Officer,
2023-24,BGF 2023 48,Single,SCATFORM,16.7396,JFMC,Pohar,Tuiroma Kowaifung VC,ANR,Block,Srikantabari,South Tripura,Bagafa,Kakulia,"BO,Srikantabari",Beat Officer,
2023-24,BGF 2023 49,Single,SCATFORM,6.72393,JFMC,Pohar,Tuiroma Kowaifung VC,ANR,Block,Srikantabari,South Tripura,Bagafa,Kakulia,"BO,Srikantabari",Beat Officer,
2023-24,BGF 2023 50,Single,SCATFORM,0.934564,JFMC,Pohar,Tuiroma Kowaifung VC,ANR,Block,Srikantabari,South Tripura,Bagafa,Kakulia,"BO,Srikantabari",Beat Officer,
2023-24,BGF 2023 51,Single,SCATFORM,2.63481,JFMC,Pohar,Tuiroma Kowaifung VC,ANR,Block,Srikantabari,South Tripura,Bagafa,Kakulia,"BO,Srikantabari",Beat Officer,
2023-24,BGF 2023 52,Single,SCATFORM,3.24837,JFMC,Pohar,Tuiroma Kowaifung VC,ANR,Block,Srikantabari,South Tripura,Bagafa,Kakulia,"BO,Srikantabari",Beat Officer,
2023-24,BGF 2023 53,Single,SCATFORM,10.2183,JFMC,Hakchal,Tuiroma Kowaifung VC,ANR,Block,Srikantabari,South Tripura,Bagafa,Kakulia,"BO,Srikantabari",Beat Officer,
2023-24,BGF 2023 54,Single,SCATFORM,4.01991,JFMC,Hakchal,Tuiroma Kowaifung VC,ANR,Block,Srikantabari,South Tripura,Bagafa,Kakulia,"BO,Srikantabari",Beat Officer,
2023-24,BGF 2023 55,Single,SCATFORM,10.464,JFMC,Hakchal,Tuiroma Kowaifung VC,ANR,Block,Srikantabari,South Tripura,Bagafa,Kakulia,"BO,Srikantabari",Beat Officer,
2023-24,BGF 2023 56,Single,SCATFORM,5.03769,JFMC,Hakchal,Tuiroma Kowaifung VC,ANR,Block,Srikantabari,South Tripura,Bagafa,Kakulia,"BO,Srikantabari",Beat Officer,
2023-24,BGF 2023 57,Single,SCATFORM,5.20628,JFMC,Hakchal,Tuiroma Kowaifung VC,ANR,Block,Srikantabari,South Tripura,Bagafa,Kakulia,"BO,Srikantabari",Beat Officer,
2023-24,BGF 2023 58,Single,SCATFORM,15.1213,JFMC,Twisawatalok,Kalshi VC,ANR,Block,Kalashi,South Tripura,Bagafa,Kakulia,"BO,Kalashi",Beat Officer,
2023-24,BGF 2023 59,Single,SCATFORM,7.28605,JFMC,Thangsha,Manirambari VC,ANR,Block,Manirambari,South Tripura,Bagafa,Kakulia,"BO,Manirambari",Beat Officer,
2023-24,BGF 2023 60,Single,SCATFORM,12.8765,JFMC,Thangsha,Manirambari VC,ANR,Block,Manirambari,South Tripura,Bagafa,Kakulia,"BO,Manirambari",Beat Officer,
2023-24,BGF 2023 61,Single,SCATFORM,10.0117,JFMC,Pohar,Tuiroma Kowaifung VC,Others,Block,Srikantabari,South Tripura,Bagafa,Kakulia,"BO, Srikantabari",Beat Officer,
2023-24,BGF 2023 62,Single,SCATFORM,3.11956,JFMC,Kathalia,Kalshimukh VC,Others,Block,Muhuripur,South Tripura,Bagafa,Kakulia,"BO, Muhuripur",Beat Officer,
2023-24,BGF 2023 63,Single,SCATFORM,2.12057,JFMC,Kathalia,Kalshimukh VC,Others,Block,Muhuripur,South Tripura,Bagafa,Kakulia,"BO, Muhuripur",Beat Officer,
2023-24,BGF 2023 64,Single,SCATFORM,10.1039,JFMC,Hakchal,Tuiroma Kowaifung VC,TPM,Block,Srikantabari,South Tripura,Bagafa,Kakulia,"BO, Srikantabari",Beat Officer,
2023-24,BGF 2023 65,Single,SCATFORM,8.03398,JFMC,Khumthaima,Kalshimukh VC,TPM,Block,Kalashi,South Tripura,Bagafa,Kakulia,"BO,  Kalashi",Beat Officer,
2023-24,BGF 2023 66,Single,SCATFORM,2.57006,JFMC,Ambuchai,Ratanpur VC,ANR,Block,Ratanpur,South Tripura,Bagafa,Hrishyamukh,"BO,  Ratanpur",Beat Officer,
2023-24,BGF 2023 67,Single,SCATFORM,5.52357,JFMC,Ambuchai,Ratanpur VC,ANR,Block,Ratanpur,South Tripura,Bagafa,Hrishyamukh,"BO,  Ratanpur",Beat Officer,
2023-24,BGF 2023 68,Single,SCATFORM,4.43626,JFMC,Ambuchai,Ratanpur VC,ANR,Block,Ratanpur,South Tripura,Bagafa,Hrishyamukh,"BO,  Ratanpur",Beat Officer,
2023-24,BGF 2023 69,Single,SCATFORM,4.1726,JFMC,Ambuchai,Ratanpur VC,ANR,Block,Ratanpur,South Tripura,Bagafa,Hrishyamukh,"BO,  Ratanpur",Beat Officer,
2023-24,BGF 2023 70,Single,SCATFORM,1.50047,JFMC,Ambuchai,Ratanpur VC,ANR,Block,Ratanpur,South Tripura,Bagafa,Hrishyamukh,"BO,  Ratanpur",Beat Officer,
2023-24,BGF 2023 71,Single,SCATFORM,2.02979,JFMC,Ambuchai,Ratanpur VC,ANR,Block,Ratanpur,South Tripura,Bagafa,Hrishyamukh,"BO,  Ratanpur",Beat Officer,
2023-24,BGF 2023 72,Single,SCATFORM,1.72001,JFMC,Sanghati,Gaburcharra VC,ANR,Block,Ratanpur,South Tripura,Bagafa,Hrishyamukh,"BO,  Ratanpur",Beat Officer,
2023-24,BGF 2023 73,Single,SCATFORM,4.23596,JFMC,Sanghati,Gaburcharra VC,ANR,Block,Ratanpur,South Tripura,Bagafa,Hrishyamukh,"BO,  Ratanpur",Beat Officer,
2023-24,BGF 2023 74,Single,SCATFORM,4.25816,JFMC,Sanghati,Gaburcharra VC,ANR,Block,Ratanpur,South Tripura,Bagafa,Hrishyamukh,"BO,  Ratanpur",Beat Officer,
2023-24,BGF 2023 75,Single,SCATFORM,6.16971,JFMC,Sanghati,Gaburcharra VC,ANR,Block,Ratanpur,South Tripura,Bagafa,Hrishyamukh,"BO,  Ratanpur",Beat Officer,
2023-24,BGF 2023 76,Single,SCATFORM,20.058,JFMC,Malambari,Dhananjoynagar VC,ANR,Block,Malambari,South Tripura,Bagafa,Hrishyamukh,"BO,  Malambari",Beat Officer,
2023-24,BGF 2023 77,Single,SCATFORM,10.1102,JFMC,Malambari,Dhananjoynagar VC,ANR,Block,Malambari,South Tripura,Bagafa,Hrishyamukh,"BO,  Malambari",Beat Officer,
2023-24,BGF 2023 78,Single,SCATFORM,10.8187,JFMC,Maa Bankumari,Dhananjoynagar VC,ANR,Block,Hrishyamukh,South Tripura,Bagafa,Hrishyamukh,"BO,  Hrishyamukh",Beat Officer,
2023-24,BGF 2023 79,Single,SCATFORM,4.73099,JFMC,Ambuchai,Ratanpur VC,ANR,Block,Ratanpur,South Tripura,Bagafa,Hrishyamukh,"BO,  Ratanpur",Beat Officer,
2023-24,BGF 2023 80,Single,SCATFORM,5.45703,JFMC,Ambuchai,Ratanpur VC,ANR,Block,Ratanpur,South Tripura,Bagafa,Hrishyamukh,"BO,  Ratanpur",Beat Officer,
2023-24,BGF 2023 81,Single,SCATFORM,1.03104,JFMC,Sanghati,Gaburcharra VC,ANR,Block,Ratanpur,South Tripura,Bagafa,Hrishyamukh,"BO,  Ratanpur",Beat Officer,
2023-24,BGF 2023 82,Single,SCATFORM,2.25802,JFMC,Sanghati,Gaburcharra VC,ANR,Block,Ratanpur,South Tripura,Bagafa,Hrishyamukh,"BO,  Ratanpur",Beat Officer,
2023-24,BGF 2023 83,Single,SCATFORM,1.77624,JFMC,Sanghati,Gaburcharra VC,ANR,Block,Ratanpur,South Tripura,Bagafa,Hrishyamukh,"BO,  Ratanpur",Beat Officer,
2023-24,BGF 2023 84,Single,SCATFORM,1.49474,JFMC,Sanghati,Gaburcharra VC,ANR,Block,Ratanpur,South Tripura,Bagafa,Hrishyamukh,"BO,  Ratanpur",Beat Officer,
2023-24,BGF 2023 85,Single,SCATFORM,7.6744,JFMC,Sanghati,Gaburcharra VC,ANR,Block,Ratanpur,South Tripura,Bagafa,Hrishyamukh,"BO,  Ratanpur",Beat Officer,
2023-24,BGF 2023 86,Single,SCATFORM,1.00498,JFMC,Sanghati,Gaburcharra VC,ANR,Block,Ratanpur,South Tripura,Bagafa,Hrishyamukh,"BO,  Ratanpur",Beat Officer,
2023-24,BGF 2023 87,Single,SCATFORM,30.6022,JFMC,Malambari,Dhananjoynagar VC,ANR,Block,Malambari,South Tripura,Bagafa,Hrishyamukh,"BO,  Malambari",Beat Officer,
2023-24,BGF 2023 88,Single,SCATFORM,4.9836,JFMC,Maa Bankumari,Dhananjoynagar VC,ANR,Block,Hrishyamukh,South Tripura,Bagafa,Hrishyamukh,"BO,  Hrishyamukh",Beat Officer,
2023-24,BGF 2023 89,Single,SCATFORM,1.82659,JFMC,Ambuchai,Ratanpur VC,Others,Block,Ratanpur,South Tripura,Bagafa,Hrishyamukh,"BO,  Ratanpur",Beat Officer,
2023-24,BGF 2023 90,Single,SCATFORM,3.28658,JFMC,Ambuchai,Ratanpur VC,Others,Block,Ratanpur,South Tripura,Bagafa,Hrishyamukh,"BO, Hrishyamukh",Beat Officer,
2023-24,BGF 2023 91,Single,SCATFORM,5.7512,JFMC,Maa Bankumari,Dhananjoynagar VC,Others,Block,Hrishyamukh,South Tripura,Bagafa,Hrishyamukh,"BO, Hrishyamukh",Beat Officer,
2023-24,BGF 2023 92,Single,SCATFORM,6.34175,JFMC,Umbauchai JFMC,Ratanpur VC,TPM,Block,Hrishyamukh,South Tripura,Bagafa,Hrishyamukh,"BO, Hrishyamukh",Beat Officer,
2023-24,BGF 2023 93,Single,SCATFORM,3.8894,JFMC,Umbauchai JFMC,Ratanpur VC,TPM,Block,Hrishyamukh,South Tripura,Bagafa,Hrishyamukh,"BO, Hrishyamukh",Beat Officer,
2023-24,BGF 2023 94,Single,SCATFORM,10.1511,JFMC,Sanghati,Gaburcharra VC,TPM,Block,Ratanpur,South Tripura,Bagafa,Hrishyamukh,"BO,  Ratanpur",Beat Officer,
2023-24,BGF 2023 95,Single,SCATFORM,10.1955,JFMC,Malambari,Dhananjoynagar VC,TPM,Block,Malambari,South Tripura,Bagafa,Hrishyamukh,"BO,  Malambari",Beat Officer,
2023-24,BGF 2023 96,Single,SCATFORM,10.167,JFMC,Malambari,Dhananjoynagar VC,TPM,Block,Malambari,South Tripura,Bagafa,Hrishyamukh,"BO,  Malambari",Beat Officer,
2023-24,BGF 2023 97,Single,SCATFORM,2.79105,JFMC,Joykatpur,Joykatpur GP,ANR,Block,Motai,South Tripura,Bagafa,Hrishyamukh,"BO,  Motai",Beat Officer,
2023-24,BGF 2023 98,Single,SCATFORM,5.46292,JFMC,Joykatpur,Joykatpur GP,ANR,Block,Motai,South Tripura,Bagafa,Hrishyamukh,"BO,  Motai",Beat Officer,
2023-24,BGF 2023 99,Single,SCATFORM,2.38325,JFMC,Joykatpur,Joykatpur GP,ANR,Block,Motai,South Tripura,Bagafa,Hrishyamukh,"BO,  Motai",Beat Officer,
2023-24,BGF 2023 100,Single,SCATFORM,10.3182,JFMC,Bhatuabari,Mohininagar VC,ANR,Block,Motai,South Tripura,Bagafa,Hrishyamukh,"BO,  Motai",Beat Officer,
2023-24,BGF 2023 101,Single,SCATFORM,11.0347,JFMC,West Takka,Kailashnagar VC,ANR,Block,Nalua,South Tripura,Bagafa,Hrishyamukh,"BO,  Nalua",Beat Officer,
2023-24,BGF 2023 102,Single,SCATFORM,5.25812,JFMC,West Takka,Kailashnagar VC,ANR,Block,Nalua,South Tripura,Bagafa,Hrishyamukh,"BO,  Nalua",Beat Officer,
2023-24,BGF 2023 103,Single,SCATFORM,18.1326,JFMC,Lama Kahum,Kailashnagar VC,ANR,Block,Nalua,South Tripura,Bagafa,Hrishyamukh,"BO,  Nalua",Beat Officer,
2023-24,BGF 2023 104,Single,SCATFORM,15.3014,JFMC,Naya Bari,Kailashnagar VC,ANR,Block,Nalua,South Tripura,Bagafa,Hrishyamukh,"BO,  Nalua",Beat Officer,
2023-24,BGF 2023 105,Single,SCATFORM,15.1838,JFMC,Joypur,Joyour GP,ANR,Block,Nalua,South Tripura,Bagafa,Hrishyamukh,"BO,  Nalua",Beat Officer,
2023-24,BGF 2023 106,Single,SCATFORM,10.2097,JFMC,Krisnanagar,Krisnanagar GP,ANR,Block,Nalua,South Tripura,Bagafa,Hrishyamukh,"BO,  Nalua",Beat Officer,
2023-24,BGF 2023 107,Single,SCATFORM,10.1878,JFMC,Krisnanagar,Krisnanagar GP,ANR,Block,Nalua,South Tripura,Bagafa,Hrishyamukh,"BO,  Nalua",Beat Officer,
2023-24,BGF 2023 108,Single,SCATFORM,10.4761,JFMC,Joykatpur,Joykatpur GP,ANR,Block,Motai,South Tripura,Bagafa,Hrishyamukh,"BO,  Motai",Beat Officer,
2023-24,BGF 2023 109,Single,SCATFORM,40.1639,JFMC,Mohininagar,Mohininagar VC,ANR,Block,Motai,South Tripura,Bagafa,Hrishyamukh,"BO,  Motai",Beat Officer,
2023-24,BGF 2023 110,Single,SCATFORM,10.3347,JFMC,Bhatuabari,Mohininagar VC,ANR,Block,Motai,South Tripura,Bagafa,Hrishyamukh,"BO,  Motai",Beat Officer,
2023-24,BGF 2023 111,Single,SCATFORM,10.8885,JFMC,West Takka,Kailashnagar VC,ANR,Block,Nalua,South Tripura,Bagafa,Hrishyamukh,"BO,  Nalua",Beat Officer,
2023-24,BGF 2023 112,Single,SCATFORM,4.93273,JFMC,West Takka,Kailashnagar VC,ANR,Block,Nalua,South Tripura,Bagafa,Hrishyamukh,"BO,  Nalua",Beat Officer,
2023-24,BGF 2023 113,Single,SCATFORM,17.0282,JFMC,Lama Kahum,Kailashnagar VC,ANR,Block,Nalua,South Tripura,Bagafa,Hrishyamukh,"BO,  Nalua",Beat Officer,
2023-24,BGF 2023 114,Single,SCATFORM,15.4944,JFMC,Naya Bari,Kailashnagar VC,ANR,Block,Nalua,South Tripura,Bagafa,Hrishyamukh,"BO,  Nalua",Beat Officer,
2023-24,BGF 2023 115,Single,SCATFORM,10.4579,JFMC,Joypur,Joyour GP,ANR,Block,Nalua,South Tripura,Bagafa,Hrishyamukh,"BO,  Nalua",Beat Officer,
2023-24,BGF 2023 116,Single,SCATFORM,10.0844,JFMC,Krisnanagar,Krisnanagar GP,ANR,Block,Nalua,South Tripura,Bagafa,Hrishyamukh,"BO,  Nalua",Beat Officer,
2023-24,BGF 2023 117,Single,SCATFORM,4.97794,JFMC,West Takka,Kailashnagar VC,Others,Block,Nalua,South Tripura,Bagafa,Hrishyamukh,"BO,  Nalua",Beat Officer,
2023-24,BGF 2023 118,Single,SCATFORM,5.47219,JFMC,Lama Kahum,Kailashnagar VC,Others,Block,Nalua,South Tripura,Bagafa,Hrishyamukh,"BO,  Nalua",Beat Officer,
2023-24,BGF 2023 119,Single,SCATFORM,4.23413,JFMC,Naya Bari,Kailashnagar VC,Others,Block,Nalua,South Tripura,Bagafa,Hrishyamukh,"BO,  Nalua",Beat Officer,
2023-24,BGF 2023 120,Single,SCATFORM,10.2926,JFMC,West Takka,Kailashnagar VC,TPM,Block,Nalua,South Tripura,Bagafa,Hrishyamukh,"BO,  Nalua",Beat Officer,
2023-24,BGF 2023 121,Single,SCATFORM,7.67679,JFMC,Lama Kahum,Kailashnagar VC,TPM,Block,Nalua,South Tripura,Bagafa,Hrishyamukh,"BO,  Nalua",Beat Officer,
2023-24,BGF 2023 122,Single,SCATFORM,10.2337,JFMC,Naya Bari,Kailashnagar VC,TPM,Block,Nalua,South Tripura,Bagafa,Hrishyamukh,"BO,  Nalua",Beat Officer,
2023-24,BGF 2023 123,Single,SCATFORM,5.40339,JFMC,Joypur,Kailashnagar VC,TPM,Block,Nalua,South Tripura,Bagafa,Hrishyamukh,"BO,  Nalua",Beat Officer,
2023-24,BGF 2023 124,Single,SCATFORM,5.21948,JFMC,Krisnanagar,Krisnanagar GP,TPM,Block,Nalua,South Tripura,Bagafa,Hrishyamukh,"BO,  Nalua",Beat Officer,
2023-24,SBM202302,Single,SCATFORM,5.68939,JFMC,B.K Roaja Para,Bishnupur,ANR,Block,Bankul,South Tripura,Sabroom,Bankul,"Lari Mohan Tripura,Fr",Beat Officer,
2023-24,SBM202305,Single,SCATFORM,21.4149,JFMC,Salka,Magroom,ANR,Block,Magroom,South Tripura,Sabroom,Bankul,"Lari Mohan Tripura,Fr",Beat Officer,
2023-24,SBM202338,Single,SCATFORM,20.9531,JFMC,Ramchan para,Purba Takka,ANR,Block,Sankar tilla,South Tripura,Sabroom,Srinagar,"Subrata Nag, Fr",Beat Officer,
2023-24,SBM202336,Single,SCATFORM,6.48462,JFMC,Ramchan para,Purba Takka,TPM,Block,Sankar tilla,South Tripura,Sabroom,Srinagar,"Subrata Nag, Fr",Beat Officer,
2023-24,SBM202339,Single,SCATFORM,10.0583,JFMC,Madhupara,Paschim Takka,ANR,Block,Sankar tilla,South Tripura,Sabroom,Srinagar,"Subrata Nag, Fr",Beat Officer,
2023-24,SBM202340,Single,SCATFORM,29.8746,JFMC,Madhupara,Paschim Takka,ANR,Block,Sankar tilla,South Tripura,Sabroom,Srinagar,"Subrata Nag, Fr",Beat Officer,
2023-24,SBM202330,Single,SCATFORM,5.91632,JFMC,Dulukchari,Darshartahnagar,ANR,Block,Amlighat,South Tripura,Sabroom,Srinagar,"Rakesh Debbarma, Fr",Beat Officer,
2023-24,SBM202326,Single,SCATFORM,40.2165,JFMC,Fulchuri,Fulchari,ANR,Block,Manubazar,South Tripura,Sabroom,Satchand,"Joy Mohan Tripura, Fr",Beat Officer,
2023-24,SBM202335,Single,SCATFORM,19.2295,JFMC,Ramchan para,Purba Takka,TPM,Block,Sankar tilla,South Tripura,Sabroom,Srinagar,"Subrata Nag, Fr",Beat Officer,
2023-24,SBM202337,Single,SCATFORM,6.25749,JFMC,Ramchan para,Purba Takka,ANR,Block,Sankar tilla,South Tripura,Sabroom,Srinagar,"Subrata Nag, Fr",Beat Officer,
2023-24,SBM202301,Single,SCATFORM,19.1667,JFMC,B.K Roaja Para,Bishnupur,ANR,Block,Bankul,South Tripura,Sabroom,Bankul,"Lari Mohan Tripura,Fr",Beat Officer,
2023-24,SBM202303,Single,SCATFORM,26.2632,JFMC,B.K Roaja Para,Bishnupur,ANR,Block,Bankul,South Tripura,Sabroom,Bankul,"Lari Mohan Tripura,Fr",Beat Officer,
2023-24,SBM202304,Single,SCATFORM,3.97286,JFMC,Salka,Magroom,ANR,Block,Magroom,South Tripura,Sabroom,Bankul,"Lari Mohan Tripura,Fr",Beat Officer,
2023-24,SBM202306,Single,SCATFORM,1.3529,JFMC,Salka,Magroom,ANR,Block,Magroom,South Tripura,Sabroom,Bankul,"Lari Mohan Tripura,Fr",Beat Officer,
2023-24,SBM202307,Single,SCATFORM,23.3695,JFMC,Salka,Magroom,ANR,Block,Magroom,South Tripura,Sabroom,Bankul,"Lari Mohan Tripura,Fr",Beat Officer,
2023-24,SBM202308,Single,SCATFORM,9.47529,JFMC,Mwchang,Magroom,Others,Block,Magroom,South Tripura,Sabroom,Bankul,"Lari Mohan Tripura,Fr",Beat Officer,
2023-24,SBM202309,Single,SCATFORM,7.00745,JFMC,Mwchang,Magroom,ANR,Block,Magroom,South Tripura,Sabroom,Bankul,"Lari Mohan Tripura,Fr",Beat Officer,
2023-24,SBM202310,Single,SCATFORM,24.6202,JFMC,Mwchang,Magroom,ANR,Block,Magroom,South Tripura,Sabroom,Bankul,"Lari Mohan Tripura,Fr",Beat Officer,
2023-24,SBM202311,Single,SCATFORM,6.69734,JFMC,Mwchang,Magroom,ANR,Block,Magroom,South Tripura,Sabroom,Bankul,"Lari Mohan Tripura,Fr",Beat Officer,
2023-24,SBM202312,Single,SCATFORM,21.8011,JFMC,Mwchang,Magroom,ANR,Block,Magroom,South Tripura,Sabroom,Bankul,"Lari Mohan Tripura,Fr",Beat Officer,
